538	1	现在可以看房吗	我这边发给您	0
538	2	现在可以看房吗	老师您这边有时间就可以实地看房	0
539	0	可以看房吗	可以看的	1
539	1	可以看房吗	您好	0
539	2	可以看房吗	可以的	0
540	0	价格有没有的谈	这套房子价格业主不少能接受没有满两年就能卖	1
540	1	价格有没有的谈	记得之前你是要买金域松湖的三房不是吗？现在考虑松湖传奇了？	0
540	2	价格有没有的谈	金域松湖的房子买到了吗	0
541	0	什么时候能够看房呢？	基本都方便	1
541	1	什么时候能够看房呢？	新房您考虑么	0
541	2	什么时候能够看房呢？	好的	0
543	0	这套房子可以公积金贷款吗	您是只考虑附近的一居室	0
543	1	这套房子可以公积金贷款吗	周边槐柏树街北里、南里也都有一居室	0
543	2	这套房子可以公积金贷款吗	可以，一居室或者特别小的两居室	0
543	3	这套房子可以公积金贷款吗	能买到合适的房子	0
543	4	这套房子可以公积金贷款吗	您今天下班后有时间过来看看吗	0
544	0	你发的事是几期？	刚发的218万的是三期	1
544	1	你发的事是几期？	这边所有的房源就1楼  跟顶楼单价低	0
544	2	你发的事是几期？	如果您可以接受的话  可选性还是蛮大的	0
544	3	你发的事是几期？	这个可以原本是三房.业主直接做成的两房.	0
544	4	你发的事是几期？	因为原先住的人少.他做成了大两居室	0
546	0	这套房源价格还有优惠空间吗？	目前还在卖	0
546	1	这套房源价格还有优惠空间吗？	您好，您之前咨询的房源近七日有80人也看过，您有时间去看看吗？	0
546	2	这套房源价格还有优惠空间吗？	您好，您之前咨询的永江臻萃园小区有新上房源，不知道您是否感兴趣？	0
547	0	这个房子有优惠么	有的	1
547	1	这个房子有优惠么	来来来	0
547	2	这个房子有优惠么	点同意	0
548	0	全款？	这个房子是全款房，里面无抵押无贷款，没什么问题	1
548	1	全款？	农行后面?	0
548	2	全款？	目前从图片来看没有?	0
548	3	全款？	不过这个价格确实优惠，哪怕作为顶楼来说?	0
548	4	全款？	他这个是有阁楼的，漏水这块应该还好一些	0
549	0	这房子有房产证吗？	商业贷款不受影响，公积金和组合贷款受影响，	0
549	1	这房子有房产证吗？	一般公积金贷款在10-15年之间	0
549	2	这房子有房产证吗？	不客气	0
550	0	首付多少	商贷带不成	0
550	1	首付多少	年限太老	0
550	2	首付多少	在呢	0
552	0	多久满	您是要看置地瑞玺的新房还是滨湖双本部的二手房呢	0
552	1	多久满	滨湖双本部的学区房吧	0
552	2	多久满	滨湖惠园	0
552	3	多久满	您是考虑纯挂学区还是需要自己住	0
552	4	多久满	最便宜的是滨湖惠园	0
553	0	西湖郡有毛坯吗	稍等	0
553	1	西湖郡有毛坯吗	您把联系方式发过来吧	0
553	2	西湖郡有毛坯吗	这套就是毛坯	0
553	3	西湖郡有毛坯吗	有一套是毛坯的	1
553	4	西湖郡有毛坯吗	这套不是毛坯	0
554	0	哦，可以异地贷款吗？	只能在昆明贷款	1
554	1	哦，可以异地贷款吗？	工作哪里	0
554	2	哦，可以异地贷款吗？	老小区	0
554	3	哦，可以异地贷款吗？	双外地不可以贷款	1
554	4	哦，可以异地贷款吗？	是的	0
555	0	什么时候能够看房呢？	侯姐	0
555	1	什么时候能够看房呢？	你现在空了吗？ 我跟你发个VR带看	1
555	2	什么时候能够看房呢？	姐 不好意思 刚才有客户给我打电话了	0
556	0	这套房源价格还有优惠空间吗？	你好	0
556	1	这套房源价格还有优惠空间吗？	怎么了	0
556	2	这套房源价格还有优惠空间吗？	哦哦	0
557	0	房子在几期呢	您可以点击，我详细的给您介绍一下，拉斐的房子一二期是一起的	1
557	1	房子在几期呢	一共10栋，19个单元	0
557	2	房子在几期呢	园林式的小区，40%的绿化率	0
557	3	房子在几期呢	您这边具体是什么需求呢？可以给您匹配下合适的房源	0
558	0	什么时候能够看房呢？	有钥匙随时都可以看	1
558	1	什么时候能够看房呢？	你今天过来看房吗？	1
558	2	什么时候能够看房呢？	好的?，	0
559	0	嗯，到时候看看	好的?	1
559	1	嗯，到时候看看	您周末有时间看看慧忠里的房子吗	0
559	2	嗯，到时候看看	慧忠里上了一套好房子	0
560	0	有房本的吗	有的您，这个您放心	1
560	1	有房本的吗	您是全款还是贷款	0
560	2	有房本的吗	不一定的	0
560	3	有房本的吗	一半以上就是高层了	0
562	0	能看房吗	能	1
562	1	能看房吗	在吗	0
562	2	能看房吗	好的	0
563	0	这三个下午能不能看？	310房间不是比较小吗？	0
563	1	这三个下午能不能看？	我看一下能看不	1
563	2	这三个下午能不能看？	300万的那套，你昨天问我了，我说现在看不了房租客坐月子	0
564	0	什么时候能够看房呢？	在吗	0
564	1	什么时候能够看房呢？	带您看个大平层吧	0
564	2	什么时候能够看房呢？	总价空置多少啊	0
565	0	这套可以，可以去现场看看么？	可以的，您看什么时候有空	1
565	1	这套可以，可以去现场看看么？	好的	0
566	0	想问一下能上科钟英中学的小区有哪些？	这个就比较多了比如王府园小区观城国际。武学园小区。金盾公寓。金宝洪武高层。还有一些娃娃桥。火瓦巷。力联大厦。还有淮海新村。游府新村等等。。。。	1
566	1	想问一下能上科钟英中学的小区有哪些？	您这边需要什么价格的钟英呢是自住吗？还是就为了学习用	0
567	0	最低价多少	价格可以谈	1
567	1	最低价多少	是的	0
567	2	最低价多少	这套房子在1号楼	0
568	0	在哪里	我微信上给你发个位置	0
568	1	在哪里	好的	0
568	2	在哪里	您看，您选的这套房子确实很优质，就要周末了看得人一定很多，您看您今天或者明天有空么？实地看一下会更好。	0
569	0	现在最低能多少钱？	您可以先看看房子	0
569	1	现在最低能多少钱？	价格到时可以跟房主去谈	1
569	2	现在最低能多少钱？	这套房子是房主自住，满五唯一	0
570	0	您好，我正在看金科双楠天都的房子	您想咨询什么呢？	0
570	1	您好，我正在看金科双楠天都的房子	2个	0
570	2	您好，我正在看金科双楠天都的房子	是商用的哦	0
570	3	您好，我正在看金科双楠天都的房子	没关系	0
570	4	您好，我正在看金科双楠天都的房子	您可以说下您对房子需求，我给您匹配房子	0
571	0	什么时候方便看看	提前预约一般都可以看房的，你大概什么时候方便，我帮你预约一下。	1
571	1	什么时候方便看看	好的	0
571	2	什么时候方便看看	你好，你们这边商量好什么时候过来看房，这个周末方便吗？	0
572	0	这个大体价格能有多少啊	您觉得多少合适	0
572	1	这个大体价格能有多少啊	那还来得及	0
572	2	这个大体价格能有多少啊	这个房子上个月刚降了五万	0
574	0	税费下来多少?	过户费算下来8万多	1
574	1	税费下来多少?	恩	0
574	2	税费下来多少?	主要是有个增值税，四万多	1
574	3	税费下来多少?	不是	0
574	4	税费下来多少?	税费加中介费	0
575	0	这个房子进去是不是全部需要重新装修	是的	1
575	1	这个房子进去是不是全部需要重新装修	全部的拆了	0
575	2	这个房子进去是不是全部需要重新装修	你这边买房需求是什么，我可以给你匹配一下合适房源，文景西区房子没有产证??交易不了	0
575	3	这个房子进去是不是全部需要重新装修	其他小区考虑吗，今年学区划分周边小区都在文景中小学	0
575	4	这个房子进去是不是全部需要重新装修	天朗御湖的呢	0
576	0	那就是还有个税？	升燕山中学老师	0
576	1	那就是还有个税？	您这边是考虑燕山还是甸柳的学区	0
576	2	那就是还有个税？	甸柳五区到8区	0
576	3	那就是还有个税？	对的。满两年了	0
576	4	那就是还有个税？	有低税	0
578	0	你没有把配套学位发给我	我在	0
578	1	你没有把配套学位发给我	微聊太多，没翻出来，不好意思	0
578	2	你没有把配套学位发给我	很快就弄	0
579	0	请问在哪个位置	嘉定的呢	1
579	1	请问在哪个位置	不好意思我在开车	0
579	2	请问在哪个位置	晚点回复你具体的信息	0
580	0	靠近，广场这边吗？	是的	1
580	1	靠近，广场这边吗？	3年了	0
580	2	靠近，广场这边吗？	你好，刚刚在带客人，来不及回复	0
582	0	满几年了	这套房满五年，不是唯一一套住房，等于满二	1
582	1	满几年了	税费比较少	0
582	2	满几年了	您想要凯南的是吗	0
582	3	满几年了	两房吗	0
583	0	能不能看	这房有问题，现在查封了	1
583	1	能不能看	业主抵押太多，被查封了	0
583	2	能不能看	最近17号楼7层卖了一套，127.5万成交的，	0
585	0	今天能看吗	大概几点	1
585	1	今天能看吗	我约好回复你	1
585	2	今天能看吗	方便发个电话号码过来吗	0
586	0	您好，我正在看华林紫微小区的房子	感谢您的咨询，我是21世纪不动产经纪人NAME，感谢您的信任并选择。	0
586	1	您好，我正在看华林紫微小区的房子	出售完名下无房按揭还清	0
586	2	您好，我正在看华林紫微小区的房子	首付四成	0
586	3	您好，我正在看华林紫微小区的房子	您目前有几笔贷款记录呢？	0
586	4	您好，我正在看华林紫微小区的房子	这是我的名片，您可以点击名片复制我的联系方式。如果方便的话，您也可以给我留个电话，方便后续给您推荐合适的房子	0
587	0	一期还是二期	二期的	1
587	1	一期还是二期	02年的房子	0
587	2	一期还是二期	是的	0
587	3	一期还是二期	您之前有过了解吗	0
587	4	一期还是二期	觉得怎么样	0
588	0	其他费用还有哪些？还有议价空间吗？	最底3成。	0
588	1	其他费用还有哪些？还有议价空间吗？	所有加一起24万	0
588	2	其他费用还有哪些？还有议价空间吗？	是的	0
589	0	看房方便吗？	你好	0
589	1	看房方便吗？	看房方便的	1
589	2	看房方便吗？	我这边带你VR线上看吧	0
590	0	那是什么时候办的证？	2005年就办证啦	1
590	1	那是什么时候办的证？	这个可以去看下，就在粮道街	0
590	2	那是什么时候办的证？	不是那一栋	0
590	3	那是什么时候办的证？	嗯，有空可以去看	0
590	4	那是什么时候办的证？	好	0
591	0	最低到手(我)是多少？	价格要和业主谈的	1
591	1	最低到手(我)是多少？	您们想什么价格	0
591	2	最低到手(我)是多少？	孟阿姨	0
593	0	有遮挡吗	3层，采光还可以	1
593	1	有遮挡吗	比起1.2层的状况好些。	0
593	2	有遮挡吗	您这边选低楼层的话这房正合适，可以过来实地来看看房子。	0
593	3	有遮挡吗	保利首开熙悦春天于2016年6月30日交房入住，小区总共8栋住宅板楼，1568户，保利物业，物业费3.04元，市政集中供暖30元每平米，人车分流，容积率2.38，绿化率30%，封闭式管理，安全系数高。小区配有公立幼儿园，周边凯德Mall大型购物商场，出小区150米就是地铁4号线天宫院首站C口，出行便捷。	0
594	0	在哪里	东客站那边	1
594	1	在哪里	要的	0
594	2	在哪里	有哈，我发您看看哈	0
596	0	这个靠高铁或者马路吗	您好	0
596	1	这个靠高铁或者马路吗	怎么称呼您	0
596	2	这个靠高铁或者马路吗	刚在接电话	0
597	0	其他费用还有哪些？还有议价空间吗？	二套可以贷款172万	0
597	1	其他费用还有哪些？还有议价空间吗？	网签430万，个税可以差没	0
597	2	其他费用还有哪些？还有议价空间吗？	契税首套4.3万，二套12.9万	0
598	0	什么时候能够看房呢？	现在	1
598	1	什么时候能够看房呢？	你好	0
598	2	什么时候能够看房呢？	你好	0
600	0	您好，请问这套房源首付是多少？	你好	0
600	1	您好，请问这套房源首付是多少？	首付最低3成	1
600	2	您好，请问这套房源首付是多少？	27万左右	1
601	0	对这个房子很感兴趣。	您要过来实地了解一下吗	1
601	1	对这个房子很感兴趣。	这个价格也不算太贵	0
601	2	对这个房子很感兴趣。	有客户480业主没卖。。。	0
601	3	对这个房子很感兴趣。	？	0
601	4	对这个房子很感兴趣。	什么	0
602	0	这个是几号院的	是9号院的	1
602	1	这个是几号院的	您有时间的时候可以带您先看房，看房很方便，您对房子满意的话可以坐下来跟业主谈的	0
602	2	这个是几号院的	这个房子有一个差额税，大概5.6万左右	0
602	3	这个是几号院的	楼层挺好的。	0
602	4	这个是几号院的	最近看这套房子的客户还挺多，您有时间的话，我可以带您去实地看房或者VR看房，如果您觉得还可以，价钱这方面再由我这边去跟业主谈。	0
603	0	这套房源价格还有优惠空间吗？	你好	0
603	1	这套房源价格还有优惠空间吗？	有谈价空间	1
603	2	这套房源价格还有优惠空间吗？	您是想看看房子吗	0
604	0	您好，请问这个房子周边有哪些学校	中学附近有一初	1
604	1	您好，请问这个房子周边有哪些学校	一初是重点	1
604	2	您好，请问这个房子周边有哪些学校	有什么可以帮到您	0
604	3	您好，请问这个房子周边有哪些学校	好的	0
604	4	您好，请问这个房子周边有哪些学校	一初只能考	0
605	0	这套房子中年能看吗	可以的	1
605	1	这套房子中年能看吗	您好	0
605	2	这套房子中年能看吗	方便的话我给你详细介绍一下	0
606	0	明天可以看吗？	都看一下吗，还是只看芳园南里西区那套呢	0
606	1	明天可以看吗？	好的，几点呢，我需要提前预约	1
606	2	明天可以看吗？	还有哈，芳园南里西区那套一居室6月份满两年，原值150万，不太适合多贷款	0
610	0	学区是哪的呀	六中和双语小学	1
610	1	学区是哪的呀	首套房的话就是30%首付	0
610	2	学区是哪的呀	您对学区有什么要求	0
611	0	读什么中学	五中，和金鸡亭中学	1
611	1	读什么中学	派位其中一所	0
611	2	读什么中学	房子是1998年建的	0
612	0	买它要交多少税	这个要全额的增值税，百分之一的个税	1
612	1	买它要交多少税	中介费客户这边2%，业主那边1%	0
612	2	买它要交多少税	考虑看看房子吗	0
612	3	买它要交多少税	好的	0
612	4	买它要交多少税	我电话PHONE微信同号，方便可以加个微信，到时候要看可以打我电话	0
613	0	这个房子400万能卖吗	?	0
613	1	这个房子400万能卖吗	卖不了啊	0
613	2	这个房子400万能卖吗	您看过吗	0
614	0	嗯，谢谢，六十多万是不含家私的对吗	是的	1
614	1	嗯，谢谢，六十多万是不含家私的对吗	是的	0
614	2	嗯，谢谢，六十多万是不含家私的对吗	租2000左右 	0
614	3	嗯，谢谢，六十多万是不含家私的对吗	好租	0
615	0	靠河边吗？	不是	0
615	1	靠河边吗？	大门口	0
615	2	靠河边吗？	没事	0
617	0	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	有	0
617	1	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	一拖二的	0
617	2	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	楼下70平左右	0
617	3	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	总面积220平	0
617	4	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	看房很方便，留个联系方式，有空直接过来看更直观	1
618	0	税是怎么算？	嗯嗯 这两天看的人很多 	0
618	1	税是怎么算？	这个礼拜估计就要出手了	0
618	2	税是怎么算？	营业税 房东出	1
618	3	税是怎么算？	宝龙均价11500 楼层好的还要贵	0
618	4	税是怎么算？	税6万5千6	1
620	0	您好，请问随时可以带看吗	您好	0
620	1	您好，请问随时可以带看吗	可以	1
620	2	您好，请问随时可以带看吗	您什么时间方便	1
621	0	可以去看看吗	您什么时间我约一下看看能不能看	1
621	1	可以去看看吗	嗯对	0
621	2	可以去看看吗	大户型这个是五楼的	0
623	0	一期还是二期嘛？	你先来实地看房嘛	0
623	1	一期还是二期嘛？	A区	1
623	2	一期还是二期嘛？	不临路	0
623	3	一期还是二期嘛？	但是哈，离地铁近的，都靠近蓉都大道，就是不知道你介不介意	0
623	4	一期还是二期嘛？	朝小区里面	0
624	0	你现在方便么？	我vr带您看看	1
624	1	你现在方便么？	方便的	1
624	2	你现在方便么？	稍等哈	0
625	0	好，能看房最好	嗯嗯明白	0
625	1	好，能看房最好	姐，您觉得房子怎么样？没问题的话我试试能不能约一下本房，或者给您找个楼上或者楼下同户型	0
625	2	好，能看房最好	姐，周末有时间过来看吗？可以的话我提前安排一下	0
626	0	那什么户型最贵呢？	可以的，前天带看的时候跟业主见面聊过，价格可以优惠的。	0
626	1	那什么户型最贵呢？	90万估计悬?不过您可以先看房，看的合适的话跟业主见面聊。	0
626	2	那什么户型最贵呢？	房子朝向是朝东的	0
626	3	那什么户型最贵呢？	是的，楼层是中间楼层，视野还可以。	0
626	4	那什么户型最贵呢？	您目前比较考虑是这个小区是吧？	0
629	0	就是没有降价幅度？	没有	1
629	1	就是没有降价幅度？	一口价	1
630	0	周六能看嘛	装修好的1400以下的没有房子了	0
630	1	周六能看嘛	还都是北花园	0
630	2	周六能看嘛	他不知道是您	0
631	0	多少钱能卖？768？	报价是768，如果付款方式快，710上下可以卖。	1
631	1	多少钱能卖？768？	你要过来提前和我说，上面有电话，我给约一下时间。	0
631	2	多少钱能卖？768？	今天上午十点半可以看房，你看能过来吗？	0
632	0	是第几期啊	这个是一期的	1
632	1	是第几期啊	我带您vr看	0
632	2	是第几期啊	您方便不	0
632	3	是第几期啊	都能看到	0
632	4	是第几期啊	可以呀	0
633	0	能看房哈	你点进来	0
633	1	能看房哈	等哈	0
633	2	能看房哈	等哈	0
634	0	房东现在底价多少	房东价格这边可以少，只要我们诚心买，我这边一定尽力协助好，我们看了房，我把业主约过来，看最终谈的一个情况，这个房东是因为要置换房屋才卖房。	1
634	1	房东现在底价多少	您可以说一下您大概的购房需求（如：价格，区域，套型）我们还有其他优质房源，以便更准确的匹配到合适您的房子。	0
634	2	房东现在底价多少	这是八里小区附近的房子，您可以看看～	0
636	0	是不是不满两年	就是这套	0
636	1	是不是不满两年	12楼	0
636	2	是不是不满两年	不满2	1
636	3	是不是不满两年	卖的房东诚心卖	0
637	0	方便看不喃	这个很方便哈	1
637	1	方便看不喃	我们有钥匙的	1
637	2	方便看不喃	明天过来实地看哈	1
638	0	下次来一起看了	步行10分钟左右	0
638	1	下次来一起看了	???	0
638	2	下次来一起看了	嗯嗯，可以???	0
639	0	你好，产证什么时候满是2年	房子在的	0
639	1	你好，产证什么时候满是2年	10月份份	1
639	2	你好，产证什么时候满是2年	配合满2年过户	0
639	3	你好，产证什么时候满是2年	还有一个月多一点	0
639	4	你好，产证什么时候满是2年	需要实地去看一下房子吗	0
640	0	两套一起看	好的	0
640	1	两套一起看	您好 黄老师，感谢您一直以来的支持与信任，我暂时不考虑在链家工作了，后续还没完全规划好，我安排同事带您看房，不过房产行业我仍然涉及	0
640	2	两套一起看	今天提交辞职申请了	0
641	0	这个小区40多平的房子是精装的吗	方便加个微信吗？ 我这边确定一下读书情况给你具体答复	0
641	1	这个小区40多平的房子是精装的吗	浦东二实小是确定的，在规划范围之内	0
641	2	这个小区40多平的房子是精装的吗	70年的。	0
641	3	这个小区40多平的房子是精装的吗	2020年12月交	0
641	4	这个小区40多平的房子是精装的吗	建设基本完善 	0
642	0	可以看房吗	可以的，方便留个电话号码给我吧	1
642	1	可以看房吗	 您好	0
642	2	可以看房吗	感谢您的咨询，祝您生活愉快	0
644	0	这个可以看房吗	可以的	1
644	1	这个可以看房吗	嗯嗯	0
645	0	为什么没有产证呀	拆迁房，一般情况要交房满五年以后才能去办理产证	1
645	1	为什么没有产证呀	现在已经有五年了	0
645	2	为什么没有产证呀	房子户型是挺好的	0
645	3	为什么没有产证呀	但是这个产证是要政府批下来	1
645	4	为什么没有产证呀	现在也不确定什么时候能批下来	0
646	0	农业银行怎么样？	邮储银行	0
646	1	农业银行怎么样？	也可以	1
646	2	农业银行怎么样？	你们是已经定好房子了？	0
646	3	农业银行怎么样？	好的	0
646	4	农业银行怎么样？	房子您要看看吗？这套房子性价比很高，上个月成交同户型746万、还没露台，这套现在699万还送露台，税也少。	0
648	0	只有一个契税吗	对	1
648	1	只有一个契税吗	满五年	1
648	2	只有一个契税吗	还有一个点个税	1
648	3	只有一个契税吗	100之内还是很少的	0
648	4	只有一个契税吗	这个小区100之内有两房 	0
649	0	现在看房是不是都不方便？	您好	0
649	1	现在看房是不是都不方便？	看房还可以，比之前方便点	1
649	2	现在看房是不是都不方便？	有看房的	0
650	0	什么时候可以看房	你想什么看呢？	1
650	1	什么时候可以看房	留个电话，我约一下房东	0
650	2	什么时候可以看房	??	0
651	0	底价多少	您好	0
651	1	底价多少	全款950万	1
651	2	底价多少	要周期980万	1
652	0	也不知道业主心里价位？	房子有遮挡哦	0
652	1	也不知道业主心里价位？	心里价位在1280左右	1
652	2	也不知道业主心里价位？	跟咱们预算还是有点差距	0
654	0	没有房产证是不是？	有啊	1
654	1	没有房产证是不是？	不可以啊	0
654	2	没有房产证是不是？	你有广州户口	0
654	3	没有房产证是不是？	那您可以买住宅啊	0
655	0	帮我看一下楼层高一点视线好一点的嘛？	有的	0
655	1	帮我看一下楼层高一点视线好一点的嘛？	您这边的价格需求是怎样的呢	0
655	2	帮我看一下楼层高一点视线好一点的嘛？	有独栋的	0
655	3	帮我看一下楼层高一点视线好一点的嘛？	这个是类独栋的，200平左右的花园	0
655	4	帮我看一下楼层高一点视线好一点的嘛？	您这边对花园的大小有什么特别的需求吗	0
657	0	契税也包含了？	你外地有房吗？	0
657	1	契税也包含了？	有贷款记录吗	0
657	2	契税也包含了？	 那就是20%	0
657	3	契税也包含了？	契税1.5%，个税1%，中介费3%	1
657	4	契税也包含了？	需要帮忙解押	0
658	0	单间配套或者套一	静居嘉苑有个套一，90万，	1
658	1	单间配套或者套一	这个小区要好一点，小区大环境好，	0
658	2	单间配套或者套一	不是的哦	0
658	3	单间配套或者套一	马上	0
658	4	单间配套或者套一	旁边还有一个东润风尚，这个小区环境就不行了，但是位置好，就在地铁口旁边。	0
659	0	今天能看房吗	可以	1
659	1	今天能看房吗	房东说的9点	0
659	2	今天能看房吗	才刚起来	0
660	0	请问学校是哪里	您好	0
660	1	请问学校是哪里	学校是南边山师附小雅居园南校区	1
660	2	请问学校是哪里	初中是高新二实验	1
661	0	你知道蓝田新建的那个盘吗	您看几室的呢	0
661	1	你知道蓝田新建的那个盘吗	期房吗？	0
661	2	你知道蓝田新建的那个盘吗	没有和我们贝壳合作	0
661	3	你知道蓝田新建的那个盘吗	天鹅湖东区有一套房子，两室的，然后业主底价55万。	0
662	0	今天能看房吗	可以	1
662	1	今天能看房吗	房东说的9点	0
662	2	今天能看房吗	才刚起来	0
663	0	采光好不好？	采光还是很不错的，您要是有时间可以带你去实地看下房子！	1
663	1	采光好不好？	你可以看下这几套??	0
663	2	采光好不好？	好的。??	0
663	3	采光好不好？	两梯4户	0
663	4	采光好不好？	1103 房号是	0
664	0	房子在几号院啊？	您是想了解此房吗	0
664	1	房子在几号院啊？	嗯，方便可以留个联系方式	0
664	2	房子在几号院啊？	喜欢6号院？	0
664	3	房子在几号院啊？	房子2号院	1
664	4	房子在几号院啊？	嗯嗯	0
665	0	您好，我想咨询利景华庭小区	第一套房子贷款还清了吗	0
665	1	您好，我想咨询利景华庭小区	还清就是五成 没还清要八成	0
665	2	您好，我想咨询利景华庭小区	公积金贷款贷不了多少啊	0
665	3	您好，我想咨询利景华庭小区	您是那个区域的公积金	0
665	4	您好，我想咨询利景华庭小区	对的	0
666	0	那装修那些送家电吗？	二手没有公寓	0
666	1	那装修那些送家电吗？	软装没有的?	0
666	2	那装修那些送家电吗？	这个是麻章首个公寓项目	0
666	3	那装修那些送家电吗？	不不不	0
666	4	那装修那些送家电吗？	8200左右	0
667	0	房子价格还有优惠吗	有的哦	1
667	1	房子价格还有优惠吗	房子真实在售  钥匙就在我这边  有需要的话可以来看一下房子	0
667	2	房子价格还有优惠吗	周边环境都还挺不错的	0
669	0	都看看 一天能看完吧	差不多。您转天就要回去吗。	0
669	1	都看看 一天能看完吧	好的。	0
669	2	都看看 一天能看完吧	咱们先看北辰，再看津南。	0
670	0	是商贷20年吗？?	是的	1
670	1	是商贷20年吗？?	不好意思，我打错了	0
670	2	是商贷20年吗？?	是15年	1
670	3	是商贷20年吗？?	首付没有变化	0
670	4	是商贷20年吗？?	那就得总价低	0
671	0	您好，请问这个户型有啥优缺点	这个房子缺点就是朝向没有南向，	1
671	1	您好，请问这个户型有啥优缺点	是个东北向的房子	1
671	2	您好，请问这个户型有啥优缺点	观山满庭芳的66平都是朝向不太好，	1
671	3	您好，请问这个户型有啥优缺点	您想要个什么样的房子，我给咱们介绍下	0
672	0	最底价？	价格可谈	1
672	1	最底价？	你好	0
672	2	最底价？	首套首付需要10万?	0
673	0	多少税呢	税大概1.6万左右	1
673	1	多少税呢	您微信号多少？加您微信聊	0
673	2	多少税呢	看中的话可以和业主再沟通的	0
674	0	光线好吗	好	1
674	1	光线好吗	视野好	1
674	2	光线好吗	阳台就可以看见小区小公园	0
674	3	光线好吗	好	0
676	0	这边的房子有产证吗	学区是师范附小本部和46中本部	0
676	1	这边的房子有产证吗	有的	1
676	2	这边的房子有产证吗	这套房子是回迁房，两室两厅，中高楼层，有产证可以正常交易，采光无遮挡	0
678	0	首付多少	最低三成	1
678	1	首付多少	您预算多少呢	0
678	2	首付多少	首付大概33万	1
679	0	这首付多少呢？？	你首套房还是二套呢	1
679	1	这首付多少呢？？	是的，毛坯	0
679	2	这首付多少呢？？	二套首付4成	1
680	0	装好了吗	有装好了的	0
680	1	装好了吗	二手的	0
680	2	装好了吗	房东是婚房装修	1
680	3	装好了吗	基本没住过	0
680	4	装好了吗	??	0
682	0	都是精装的吗？	都带装修的	1
682	1	都是精装的吗？	开发商的精装	1
682	2	都是精装的吗？	感谢您的咨询，我是链家NAME，感谢信任并选择链家。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！	0
683	0	初中，不是直接对口小学吗？	你说的是直升吗	0
683	1	初中，不是直接对口小学吗？	不是，要报考	0
683	2	初中，不是直接对口小学吗？	在同和这边是直升的	0
684	0	随时可看吧	是的，房子目前空着有钥匙。	1
684	1	随时可看吧	那我加您微信给您发个定位。	0
684	2	随时可看吧	加您了，先生。	0
685	0	这房子能看么	可以看的	1
685	1	这房子能看么	我这边可以联系下房主 房主同意的话 我们可以想办法去看	0
685	2	这房子能看么	那我帮您问一下	0
687	0	最低多少呢	您明天有时间吗，先过来看下房子，合适的话我们再尽力帮您争取下价格	1
687	1	最低多少呢	业主也没具体说多少，她有实在客户再谈	1
688	0	这个房子可以看吗	可以看	1
688	1	这个房子可以看吗	随时	1
688	2	这个房子可以看吗	?	0
689	0	您能告诉我在什么位置吗	方便加一下您的微信吗，我给您发一下位置	0
689	1	您能告诉我在什么位置吗	好的，请稍等。怎么称呼您呢	0
690	0	您好，我想了解保利壹号公馆即将上架的4室房源报价。	有套9楼的东向不错	1
690	1	您好，我想了解保利壹号公馆即将上架的4室房源报价。	可以考虑下这套	0
690	2	您好，我想了解保利壹号公馆即将上架的4室房源报价。	看千灯湖	0
691	0	明天方便看房吗	可以放	1
691	1	明天方便看房吗	嗯嗯	0
692	0	那这套房还多个个税吗	嗯，不唯一，多个个税	1
692	1	那这套房还多个个税吗	这些大小区里，在卖的房子，大部分不是房东唯一一套的	0
692	2	那这套房还多个个税吗	你是首套麽？	0
692	3	那这套房还多个个税吗	现在合肥买房，税基本都是买方出，房东都是净得的	0
692	4	那这套房还多个个税吗	个税1个点，契税二套2个点	1
693	0	这套房今天看得到不	大慨什么时候，我问下	1
693	1	这套房今天看得到不	行，我马上落实下	0
693	2	这套房今天看得到不	好的	0
694	0	旁边配套齐全吗	成熟社区	1
694	1	旁边配套齐全吗	这些都有	1
694	2	旁边配套齐全吗	小区自带幼儿园	1
694	3	旁边配套齐全吗	小学是八方小学	1
695	0	39是初中和高中都有吗	是呢	0
695	1	39是初中和高中都有吗	您知道展览馆吗？	0
695	2	39是初中和高中都有吗	芳汀花园小区	0
696	0	是1期的啥	对的	1
696	1	是1期的啥	你什么时候方便过来看看呢？	0
696	2	是1期的啥	不朝	0
696	3	是1期的啥	朝洋房	0
696	4	是1期的啥	好的	0
698	0	什么学校	小学是合肥市滨湖新区屯溪路小学滨湖校区。	0
698	1	什么学校	四十六中本部	0
698	2	什么学校	对的	0
699	0	北京实验学校中学是个啥档次	普通中学	1
699	1	北京实验学校中学是个啥档次	不是很高	0
700	0	明天能看房子吗	明天什么时候…	1
700	1	明天能看房子吗	好，我问问	0
700	2	明天能看房子吗	你明天时间都行哈…房主意思明天时间再定，我明早再约一下	1
701	0	什么时间能看	业主自住	0
701	1	什么时间能看	您几点看？	1
701	2	什么时间能看	我约一下	1
702	0	能看吧	可以	1
702	1	能看吧	你好	0
702	2	能看吧	你好	0
703	0	大约多钱的稅？	我是按高了给算的。	0
703	1	大约多钱的稅？	所有的税。	0
